14549,0,500
14550,0,500
14551,0,500
14552,0,500
14553,0,500
14554,0,500
14555,0,500
14556,0,500
14557,0,500
14558,0,500
14559,0,500
14560,0,500
14561,0,500
14562,0,500
14563,0,500
14564,0,500
14565,0,500
14566,0,500
14567,0,500
14568,0,500
14569,0,500
14570,0,500
14571,0,500
14572,0,500
14573,0,500
14574,0,500
14575,0,500
14576,0,500
14577,0,500
14578,0,500
14579,0,500
14580,0,500
14581,0,500
14582,0,500
14583,0,500
14584,0,500
14585,0,500
14586,0,500
14587,0,500
14588,0,500
14589,0,500
14590,0,500
14591,0,500
14592,0,500
14593,0,500
14594,0,500
14595,0,500
14596,0,500
14597,0,500
14598,0,500
14599,0,500
14600,0,500
14601,0,500
14602,0,500
14603,0,500
14604,0,500
14605,0,500
14606,0,500
14607,0,500
14608,0,500
14609,0,500
14610,0,500
14611,0,500
14612,0,500
14613,0,500
14614,0,500
14615,0,500
14616,0,500
14617,0,500
14618,0,500
14619,0,500
14620,0,500
14621,0,500
14622,0,500
14623,0,500
14624,0,500
14625,0,500
14626,0,500
14627,0,500
14628,0,500
14629,0,500
14630,0,500
14631,0,500
14632,0,500
14633,0,500
14634,0,500
14635,0,500
14636,0,500
14637,0,500
14638,0,500
14639,0,500
14640,0,500
14641,0,500
14642,0,500
14643,0,500
14644,0,500
14645,0,500
14646,0,500
14647,0,500
14648,0,500
14649,0,500
14650,0,500
14651,0,500
14652,0,500
14653,0,500
14654,0,500
14655,0,500
14656,0,500
14657,0,500
14658,0,500
14659,0,500
14660,0,500
14661,0,500
14662,0,500
14663,0,500
14664,0,500
14665,0,500
14666,0,500
14667,0,500
14668,0,500
14669,0,500
14670,0,500
14671,0,500
14672,0,500
14673,0,500
14674,0,500
14675,0,500
14676,0,500
14677,0,500
14678,0,500
14679,0,500
14680,0,500
14681,0,500
14682,0,500
14683,0,500
14684,0,500
14685,0,500
14686,0,500
14687,0,500
14688,0,500
14689,0,500
14690,0,500
14691,0,500
14692,0,500
14693,0,500
14694,0,500
14695,0,500
14696,0,500
14697,0,500
14698,0,500
14699,0,500
14700,0,500
14701,0,500
14702,0,500
14703,0,500
14704,0,500
14705,0,500
14706,0,500
14707,0,500
14708,0,500
14709,0,500
14710,0,500
14711,0,500
14712,0,500
14713,0,500
14714,0,500
14715,0,500
14716,0,500
14717,0,500
14718,0,500
14719,0,500
14720,0,500
14721,0,500
14722,0,500
14723,0,500
14724,0,500
14725,0,500
14726,0,500
14727,0,500
14728,0,500
14729,0,500
14730,0,500
14731,0,500
14732,0,500
14733,0,500
14734,0,500
14735,0,500
14736,0,500
14737,0,500
14738,0,500
14739,0,500
14740,0,500
14741,0,500
14742,0,500
14743,0,500
14744,0,500
14745,0,500
14746,0,500
14747,0,500
14748,0,500
14749,0,500
14750,0,500
14751,0,500
14752,0,500
14753,0,500
14754,0,500
14755,0,500
14756,0,500
14757,0,500
14758,0,500
14759,0,500
14760,0,500
14761,0,500
14762,0,500
14763,0,500
14764,0,500
14765,0,500
14766,0,500
14767,0,500
14768,0,500
14769,0,500
14770,0,500
14771,0,500
14772,0,500
14773,0,500
14774,0,500
14775,0,500
14776,0,500
14777,0,500
14778,0,500
14779,0,500
14780,0,500
14781,0,500
14782,0,500
14783,0,500
14784,0,500
14785,0,500
14786,0,500
14787,0,500
14788,0,500
14789,0,500
14790,0,500
14791,0,500
14792,0,500
14793,0,500
14794,0,500
14795,0,500
14796,0,500
14797,0,500
14798,0,500
14799,0,500
14800,0,500
14801,0,500
14802,0,500
14803,0,500
14804,0,500
14805,0,500
14806,0,500
14807,0,500
14808,0,500
14809,0,500
14810,0,500
14811,0,500
14812,0,500
14813,0,500
14814,0,500
14815,0,500
14816,0,500
14817,0,500
14818,0,499
14819,0,1723
14820,0,21
14821,0,8
14822,0,249
14823,0,500
14824,0,500
14825,0,500
14826,0,500
14827,0,500
14828,0,500
14829,0,500
14830,0,2339
14831,0,21
14832,0,22
14833,0,7
14834,0,111
14835,0,508
14836,0,492
14837,0,500
14838,0,500
14839,0,500
14840,0,500
14841,0,500
14842,0,500
14843,0,500
14844,0,500
14845,0,500
14846,0,500
14847,0,500
14848,0,500
14849,0,500
14850,0,500
14851,0,500
14852,0,500
14853,0,500
14854,0,500
14855,0,500
14856,0,500
14857,0,500
14858,0,500
14859,0,500
14860,0,500
14861,0,500
14862,0,500
14863,0,500
14864,0,500
14865,0,500
14866,0,500
14867,0,500
14868,0,500
14869,0,500
14870,0,500
14871,0,500
14872,0,500
14873,0,500
14874,0,500
14875,0,500
14876,0,500
14877,0,500
14878,0,500
14879,0,500
14880,0,500
14881,0,500
14882,0,500
14883,0,500
14884,0,500
14885,0,500
14886,0,500
14887,0,500
14888,0,500
14889,0,500
14890,0,500
14891,0,500
14892,0,500
14893,0,500
14894,0,500
14895,0,500
14896,0,500
14897,0,500
14898,0,500
14899,0,500
14900,0,500
14901,0,500
14902,0,500
14903,0,500
14904,0,500
14905,0,500
14906,0,500
14907,0,500
14908,0,500
14909,0,500
14910,0,500
14911,0,500
14912,0,500
14913,0,500
14914,0,500
14915,0,500
14916,0,500
14917,0,500
14918,0,500
14919,0,500
14920,0,500
14921,0,500
14922,0,500
14923,0,500
14924,0,500
14925,0,500
14926,0,500
14927,0,500
14928,0,500
14929,0,500
14930,0,500
14931,0,500
14932,0,500
14933,0,500
14934,0,499
14935,0,752
14936,0,561
14937,0,188
14938,0,500
14939,0,500
14940,0,500
14941,0,500
14942,0,500
14943,0,500
14944,0,500
14945,0,500
14946,0,500
14947,0,500
14948,0,500
14949,0,500
14950,0,500
14951,0,500
14952,0,500
14953,0,500
14954,0,500
14955,0,500
14956,0,500
14957,0,500
14958,0,500
14959,0,500
14960,0,500
14961,0,500
14962,0,500
14963,0,500
14964,0,500
14965,0,500
14966,0,500
14967,0,500
14968,0,500
14969,0,500
14970,0,500
14971,0,500
14972,0,500
14973,0,500
14974,0,500
14975,0,500
14976,0,500
14977,0,500
14978,0,500
14979,0,500
14980,0,500
14981,0,500
14982,0,500
14983,0,500
14984,0,500
14985,0,500
14986,0,500
14987,0,500
14988,0,500
14989,0,500
14990,0,500
14991,0,500
14992,0,500
14993,0,500
14994,0,500
14995,0,500
14996,0,500
14997,0,500
14998,0,500
14999,0,500
15000,0,500
15001,0,500
15002,0,500
15003,0,500
15004,0,500
15005,0,500
15006,0,500
15007,0,500
15008,0,500
15009,0,500
15010,0,500
15011,0,500
15012,0,500
15013,0,500
15014,0,500
15015,0,500
15016,0,500
15017,0,500
15018,0,500
15019,0,500
15020,0,500
15021,0,500
15022,0,500
15023,0,500
15024,0,500
15025,0,500
15026,0,500
15027,0,500
15028,0,500
15029,0,500
15030,0,500
15031,0,500
15032,0,500
15033,0,500
15034,0,504
15035,0,496
15036,0,500
15037,0,500
15038,0,500
15039,0,500
15040,0,500
15041,0,500
15042,0,500
15043,0,500
15044,0,500
15045,0,500
15046,0,500
15047,0,500
15048,0,500
15049,0,500
15050,0,500
15051,0,500
15052,0,500
15053,0,500
15054,0,500
15055,0,500
15056,0,500
15057,0,500
15058,0,500
15059,0,500
15060,0,500
15061,0,500
15062,0,500
15063,0,500
15064,0,500
15065,0,500
15066,0,500
15067,0,500
15068,0,500
15069,0,500
15070,0,500
15071,0,500
15072,0,500
15073,0,500
15074,0,500
15075,0,500
15076,0,500
15077,0,500
15078,0,500
15079,0,500
15080,0,500
15081,0,500
15082,0,500
15083,0,500
15084,0,500
15085,0,500
15086,0,500
15087,0,500
15088,0,500
15089,0,500
15090,0,500
15091,0,500
15092,0,500
15093,0,500
15094,0,500
15095,0,500
15096,0,500
15097,0,500
15098,0,500
15099,0,500
15100,0,500
15101,0,500
15102,0,500
15103,0,500
15104,0,500
15105,0,500
15106,0,500
15107,0,500
15108,0,500
15109,0,500
15110,0,500
15111,0,500
15112,0,500
15113,0,500
15114,0,500
15115,0,500
15116,0,500
15117,0,500
15118,0,500
15119,0,500
15120,0,500
15121,0,500
15122,0,500
15123,0,500
15124,0,500
15125,0,500
15126,0,500
15127,0,500
15128,0,500
15129,0,500
15130,0,500
15131,0,500
15132,0,500
15133,0,500
15134,0,500
15135,0,500
15136,0,500
15137,0,500
15138,0,500
15139,0,500
15140,0,500
15141,0,500
15142,0,500
15143,0,500
15144,0,500
15145,0,500
15146,0,500
15147,0,500
15148,0,500
15149,0,500
15150,0,500
15151,0,500
15152,0,500
15153,0,500
15154,0,500
15155,0,500
15156,0,500
15157,0,500
15158,0,500
15159,0,500
15160,0,500
15161,0,500
15162,0,500
15163,0,500
15164,0,500
15165,0,500
15166,0,500
15167,0,500
15168,0,500
15169,0,500
15170,0,500
15171,0,500
15172,0,500
15173,0,500
15174,0,500
15175,0,500
15176,0,500
15177,0,500
15178,0,500
15179,0,500
15180,0,500
15181,0,500
15182,0,500
15183,0,500
15184,0,500
15185,0,500
15186,0,500
15187,0,500
15188,0,500
15189,0,500
15190,0,500
15191,0,500
15192,0,500
15193,0,500
15194,0,500
15195,0,500
15196,0,500
15197,0,500
15198,0,500
15199,0,500
15200,0,500
15201,0,500
15202,0,500
15203,0,500
15204,0,500
15205,0,500
15206,0,500
15207,0,500
15208,0,500
15209,0,500
15210,0,500
15211,0,500
15212,0,500
15213,0,500
15214,0,500
15215,0,500
15216,0,500
15217,0,500
15218,0,500
15219,0,500
15220,0,500
15221,0,500
15222,0,500
15223,0,500
15224,0,500
15225,0,500
15226,0,500
15227,0,500
15228,0,499
15229,0,1633
15230,0,21
15231,0,7
15232,0,340
15233,0,500
15234,0,504
15235,0,496
15236,0,500
15237,0,500
15238,0,500
15239,0,500
15240,0,1813
15241,0,21
15242,0,7
15243,0,159
15244,0,500
15245,0,500
15246,0,500
15247,0,500
15248,0,500
15249,0,500
15250,0,500
15251,0,500
15252,0,500
15253,0,500
15254,0,500
15255,0,500
15256,0,500
15257,0,500
15258,0,500
15259,0,500
15260,0,500
15261,0,500
15262,0,500
15263,0,500
15264,0,500
15265,0,500
15266,0,500
15267,0,500
15268,0,500
15269,0,500
15270,0,500
15271,0,500
15272,0,500
15273,0,500
15274,0,500
15275,0,500
15276,0,500
15277,0,500
15278,0,500
15279,0,500
15280,0,500
15281,0,500
15282,0,500
15283,0,500
15284,0,500
15285,0,500
15286,0,500
15287,0,500
15288,0,500
15289,0,500
15290,0,500
15291,0,500
15292,0,500
15293,0,500
15294,0,500
15295,0,500
15296,0,500
15297,0,500
15298,0,500
15299,0,500
15300,0,500
15301,0,500
15302,0,500
15303,0,500
15304,0,500
15305,0,500
15306,0,500
15307,0,500
15308,0,500
15309,0,500
15310,0,500
15311,0,500
15312,0,500
15313,0,500
15314,0,500
15315,0,500
15316,0,500
15317,0,500
15318,0,500
15319,0,500
15320,0,500
15321,0,500
15322,0,500
15323,0,500
15324,0,500
15325,0,500
15326,0,500
15327,0,500
15328,0,500
15329,0,500
15330,0,500
15331,0,500
15332,0,500
15333,0,500
15334,0,500
15335,0,500
15336,0,500
15337,0,500
15338,0,500
15339,0,500
15340,0,500
15341,0,500
15342,0,500
15343,0,500
15344,0,500
15345,0,500
15346,0,500
15347,0,500
15348,0,500
15349,0,500
15350,0,500
15351,0,500
15352,0,500
15353,0,500
15354,0,500
15355,0,500
15356,0,500
15357,0,500
15358,0,500
15359,0,500
15360,0,500
15361,0,500
15362,0,500
15363,0,500
15364,0,500
15365,0,500
15366,0,500
15367,0,500
15368,0,500
15369,0,500
15370,0,500
15371,0,500
15372,0,500
15373,0,500
15374,0,500
15375,0,500
15376,0,500
15377,0,500
15378,0,500
15379,0,500
15380,0,500
15381,0,500
15382,0,500
15383,0,500
15384,0,500
15385,0,500
15386,0,500
15387,0,500
15388,0,500
15389,0,500
15390,0,500
15391,0,500
15392,0,500
15393,0,500
15394,0,500
15395,0,500
15396,0,500
15397,0,500
15398,0,500
15399,0,500
15400,0,500
15401,0,500
15402,0,500
15403,0,500
15404,0,500
15405,0,500
15406,0,500
15407,0,500
15408,0,500
15409,0,500
15410,0,500
15411,0,500
15412,0,500
15413,0,500
15414,0,500
15415,0,500
15416,0,500
15417,0,500
15418,0,500
15419,0,500
15420,0,500
15421,0,500
15422,0,500
15423,0,500
15424,0,500
15425,0,500
15426,0,500
15427,0,500
15428,0,500
15429,0,500
15430,0,500
15431,0,500
15432,0,500
15433,0,500
15434,0,501
15435,0,499
15436,0,500
15437,0,500
15438,0,500
15439,0,500
15440,0,500
15441,0,500
15442,0,500
15443,0,500
15444,0,500
15445,0,500
15446,0,500
15447,0,500
15448,0,500
15449,0,500
15450,0,500
15451,0,500
15452,0,500
15453,0,500
15454,0,500
15455,0,500
15456,0,500
15457,0,500
15458,0,500
15459,0,500
15460,0,500
15461,0,500
15462,0,500
15463,0,500
15464,0,500
15465,0,500
15466,0,500
15467,0,500
15468,0,500
15469,0,500
15470,0,500
15471,0,500
15472,0,500
15473,0,500
15474,0,500
15475,0,500
15476,0,500
15477,0,500
15478,0,500
15479,0,500
15480,0,500
15481,0,500
15482,0,500
15483,0,500
15484,0,500
15485,0,500
15486,0,500
15487,0,500
15488,0,500
15489,0,500
15490,0,500
15491,0,500
15492,0,500
15493,0,500
15494,0,500
15495,0,500
15496,0,500
15497,0,500
15498,0,500
15499,0,500
15500,0,500
15501,0,500
15502,0,500
15503,0,500
15504,0,500
15505,0,500
15506,0,500
15507,0,500
15508,0,500
15509,0,500
15510,0,500
15511,0,500
15512,0,500
15513,0,500
15514,0,500
15515,0,500
15516,0,500
15517,0,500
15518,0,500
15519,0,500
15520,0,500
15521,0,500
15522,0,500
15523,0,500
15524,0,500
15525,0,500
15526,0,500
15527,0,500
15528,0,500
15529,0,500
15530,0,500
15531,0,500
15532,0,500
15533,0,500
15534,0,500
15535,0,500
15536,0,500
15537,0,500
15538,0,500
15539,0,500
15540,0,500
15541,0,500
15542,0,500
15543,0,500
15544,0,500
15545,0,500
15546,0,500
15547,0,500
15548,0,500
15549,0,500
15550,0,500
15551,0,500
15552,0,500
15553,0,500
15554,0,500
15555,0,500
15556,0,500
15557,0,500
15558,0,500
15559,0,500
15560,0,500
15561,0,500
15562,0,500
15563,0,500
15564,0,500
15565,0,500
15566,0,500
15567,0,500
15568,0,500
15569,0,500
15570,0,500
15571,0,500
15572,0,500
15573,0,500
15574,0,500
15575,0,500
15576,0,500
15577,0,500
15578,0,500
15579,0,500
15580,0,500
15581,0,500
15582,0,500
15583,0,500
15584,0,500
15585,0,500
15586,0,500
15587,0,500
15588,0,500
15589,0,500
15590,0,500
15591,0,500
15592,0,500
15593,0,500
15594,0,500
15595,0,500
15596,0,500
15597,0,500
15598,0,500
15599,0,500
15600,0,500
15601,0,500
15602,0,500
15603,0,500
15604,0,500
15605,0,500
15606,0,500
15607,0,500
15608,0,500
15609,0,500
15610,0,500
15611,0,500
15612,0,500
15613,0,500
15614,0,500
15615,0,500
15616,0,500
15617,0,500
15618,0,500
15619,0,500
15620,0,500
15621,0,500
15622,0,500
15623,0,500
15624,0,500
15625,0,500
15626,0,500
15627,0,500
15628,0,500
15629,0,500
15630,0,500
15631,0,500
15632,0,500
15633,0,500
15634,0,500
15635,0,500
15636,0,500
15637,0,500
15638,0,499
15639,0,1316
15640,0,7
15641,0,178
15642,0,500
15643,0,500
15644,0,500
15645,0,500
15646,0,500
15647,0,500
15648,0,500
15649,0,1700
15650,0,21
15651,0,7
15652,0,272
15653,0,500
15654,0,500
15655,0,500
15656,0,500
15657,0,500
15658,0,500
15659,0,500
15660,0,500
15661,0,500
15662,0,500
15663,0,500
15664,0,500
15665,0,500
15666,0,500
15667,0,500
15668,0,500
15669,0,500
15670,0,500
15671,0,500
15672,0,500
15673,0,500
15674,0,500
15675,0,500
15676,0,500
15677,0,500
15678,0,500
15679,0,500
15680,0,500
15681,0,500
15682,0,500
15683,0,500
15684,0,500
15685,0,500
15686,0,500
15687,0,500
15688,0,500
15689,0,500
15690,0,500
15691,0,500
15692,0,500
15693,0,500
15694,0,500
15695,0,500
15696,0,500
15697,0,500
15698,0,500
15699,0,500
15700,0,500
15701,0,500
15702,0,500
15703,0,500
15704,0,500
15705,0,500
15706,0,500
15707,0,500
15708,0,500
15709,0,500
15710,0,500
15711,0,500
15712,0,500
15713,0,500
15714,0,500
15715,0,500
15716,0,500
15717,0,500
15718,0,500
15719,0,500
15720,0,500
15721,0,500
15722,0,500
15723,0,500
15724,0,500
15725,0,500
15726,0,500
15727,0,500
15728,0,500
15729,0,500
15730,0,500
15731,0,500
15732,0,500
15733,0,500
15734,0,500
15735,0,500
15736,0,500
15737,0,500
15738,0,500
15739,0,500
15740,0,500
15741,0,500
15742,0,500
15743,0,500
15744,0,500
15745,0,500
15746,0,500
15747,0,500
15748,0,500
15749,0,500
15750,0,500
15751,0,500
15752,0,500
15753,0,500
15754,0,500
15755,0,500
15756,0,500
15757,0,500
15758,0,500
15759,0,500
15760,0,500
15761,0,500
15762,0,500
15763,0,500
15764,0,500
15765,0,500
15766,0,500
15767,0,500
15768,0,500
15769,0,500
15770,0,500
15771,0,500
15772,0,500
15773,0,500
15774,0,500
15775,0,500
15776,0,500
15777,0,500
15778,0,500
15779,0,500
15780,0,500
15781,0,500
15782,0,500
15783,0,500
15784,0,500
15785,0,500
15786,0,500
15787,0,500
15788,0,500
15789,0,500
15790,0,500
15791,0,500
15792,0,500
15793,0,500
15794,0,500
15795,0,500
15796,0,500
15797,0,500
15798,0,500
15799,0,500
15800,0,500
15801,0,500
15802,0,500
15803,0,500
15804,0,500
15805,0,500
15806,0,500
15807,0,500
15808,0,500
15809,0,500
15810,0,500
15811,0,500
15812,0,500
15813,0,500
15814,0,500
15815,0,500
15816,0,500
15817,0,500
15818,0,500
15819,0,500
15820,0,500
15821,0,500
15822,0,500
15823,0,500
15824,0,500
15825,0,500
15826,0,500
15827,0,500
15828,0,500
15829,0,500
15830,0,500
15831,0,500
15832,0,500
15833,0,500
15834,0,518
15835,0,482
15836,0,500
15837,0,500
15838,0,500
15839,0,500
15840,0,500
15841,0,500
15842,0,500
15843,0,500
15844,0,500
15845,0,500
15846,0,500
15847,0,500
15848,0,500
15849,0,500
15850,0,500
15851,0,500
15852,0,500
15853,0,500
15854,0,500
15855,0,500
15856,0,500
15857,0,500
15858,0,500
15859,0,500
15860,0,500
15861,0,500
15862,0,500
15863,0,500
15864,0,500
15865,0,500
15866,0,500
15867,0,500
15868,0,500
15869,0,500
15870,0,500
15871,0,500
15872,0,500
15873,0,500
15874,0,500
15875,0,500
15876,0,500
15877,0,500
15878,0,500
15879,0,500
15880,0,500
15881,0,500
15882,0,500
15883,0,500
15884,0,500
15885,0,500
15886,0,500
15887,0,500
15888,0,500
15889,0,500
15890,0,500
15891,0,500
15892,0,500
15893,0,500
15894,0,500
15895,0,500
15896,0,500
15897,0,500
15898,0,500
15899,0,500
15900,0,500
15901,0,500
15902,0,500
15903,0,500
15904,0,500
15905,0,500
15906,0,500
15907,0,500
15908,0,500
15909,0,500
15910,0,500
15911,0,500
15912,0,500
15913,0,500
15914,0,500
15915,0,500
15916,0,500
15917,0,500
15918,0,500
15919,0,500
15920,0,500
15921,0,500
15922,0,500
15923,0,500
15924,0,500
15925,0,500
15926,0,500
15927,0,500
15928,0,500
15929,0,500
15930,0,500
15931,0,500
15932,0,500
15933,0,500
15934,0,500
15935,0,500
15936,0,500
15937,0,500
15938,0,500
15939,0,500
15940,0,500
15941,0,500
15942,0,500
15943,0,500
15944,0,500
15945,0,500
15946,0,500
15947,0,500
15948,0,500
15949,0,500
15950,0,500
15951,0,500
15952,0,500
15953,0,500
15954,0,500
15955,0,500
15956,0,500
15957,0,500
15958,0,500
15959,0,500
15960,0,500
15961,0,500
15962,0,500
15963,0,500
15964,0,500
15965,0,500
15966,0,500
15967,0,500
15968,0,500
15969,0,500
15970,0,500
15971,0,500
15972,0,500
15973,0,500
15974,0,500
15975,0,500
15976,0,500
15977,0,500
15978,0,500
15979,0,500
15980,0,500
15981,0,500
15982,0,500
15983,0,500
15984,0,500
15985,0,500
15986,0,500
15987,0,500
15988,0,500
15989,0,500
15990,0,500
15991,0,500
15992,0,500
15993,0,500
15994,0,500
15995,0,500
15996,0,500
15997,0,500
15998,0,500
15999,0,500
16000,0,500
16001,0,500
16002,0,500
16003,0,500
16004,0,500
16005,0,500
16006,0,500
16007,0,500
16008,0,500
16009,0,500
16010,0,500
16011,0,500
16012,0,500
16013,0,500
16014,0,500
16015,0,500
16016,0,500
16017,0,500
16018,0,500
16019,0,500
16020,0,500
16021,0,500
16022,0,500
16023,0,500
16024,0,500
16025,0,500
16026,0,500
16027,0,500
16028,0,500
16029,0,500
16030,0,500
16031,0,500
16032,0,500
16033,0,500
16034,0,500
16035,0,500
16036,0,500
16037,0,500
16038,0,500
16039,0,500
16040,0,500
16041,0,500
16042,0,500
16043,0,500
16044,0,500
16045,0,500
16046,0,500
16047,0,499
16048,0,1598
16049,0,21
16050,0,7
16051,0,375
16052,0,500
16053,0,500
16054,0,500
16055,0,500
16056,0,500
16057,0,500
16058,0,500
16059,0,500
16060,0,1549
16061,0,21
16062,0,8
16063,0,422
16064,0,500
16065,0,500
16066,0,500
16067,0,500
16068,0,500
16069,0,500
16070,0,500
16071,0,500
16072,0,500
16073,0,500
16074,0,500
16075,0,500
16076,0,500
16077,0,500
16078,0,500
16079,0,500
16080,0,500
16081,0,500
16082,0,500
16083,0,500
16084,0,500
16085,0,500
16086,0,500
16087,0,500
16088,0,500
16089,0,500
16090,0,500
16091,0,500
16092,0,500
16093,0,500
16094,0,500
16095,0,500
16096,0,500
16097,0,500
16098,0,500
16099,0,500
16100,0,500
16101,0,500
16102,0,500
16103,0,500
16104,0,500
16105,0,500
16106,0,500
16107,0,500
16108,0,500
16109,0,500
16110,0,500
16111,0,500
16112,0,500
16113,0,500
16114,0,500
16115,0,500
16116,0,500
16117,0,500
16118,0,500
16119,0,500
16120,0,500
16121,0,500
16122,0,500
16123,0,500
16124,0,500
16125,0,500
16126,0,500
16127,0,500
16128,0,500
16129,0,500
16130,0,500
16131,0,500
16132,0,500
16133,0,500
16134,0,500
16135,0,500
16136,0,500
16137,0,500
16138,0,500
16139,0,500
16140,0,500
16141,0,500
16142,0,500
16143,0,500
16144,0,500
16145,0,500
16146,0,500
16147,0,500
16148,0,500
16149,0,500
16150,0,500
16151,0,500
16152,0,500
16153,0,500
16154,0,500
16155,0,500
16156,0,500
16157,0,500
16158,0,500
16159,0,500
16160,0,500
16161,0,500
16162,0,500
16163,0,500
16164,0,500
16165,0,500
16166,0,500
16167,0,500
16168,0,500
16169,0,500
16170,0,500
16171,0,500
16172,0,500
16173,0,500
16174,0,500
16175,0,500
16176,0,500
16177,0,500
16178,0,500
16179,0,500
16180,0,500
16181,0,500
16182,0,500
16183,0,500
16184,0,500
16185,0,500
16186,0,500
16187,0,500
16188,0,500
16189,0,500
16190,0,500
16191,0,500
16192,0,500
16193,0,500
16194,0,500
16195,0,500
16196,0,500
16197,0,500
16198,0,500
16199,0,500
16200,0,500
16201,0,500
16202,0,500
16203,0,500
16204,0,500
16205,0,500
16206,0,500
16207,0,500
16208,0,500
16209,0,500
16210,0,500
16211,0,500
16212,0,500
16213,0,500
16214,0,500
16215,0,500
16216,0,500
16217,0,500
16218,0,500
16219,0,500
16220,0,500
16221,0,500
16222,0,500
16223,0,500
16224,0,500
16225,0,500
16226,0,500
16227,0,500
16228,0,500
16229,0,500
16230,0,500
16231,0,500
16232,0,500
16233,0,500
16234,0,504
16235,0,496
16236,0,500
16237,0,500
16238,0,500
16239,0,500
16240,0,500
16241,0,500
16242,0,500
16243,0,500
16244,0,500
16245,0,500
16246,0,500
16247,0,500
16248,0,500
16249,0,500
16250,0,500
16251,0,500
16252,0,500
16253,0,500
16254,0,500
16255,0,500
16256,0,500
16257,0,500
16258,0,500
16259,0,500
16260,0,500
16261,0,500
16262,0,500
16263,0,500
16264,0,500
16265,0,500
16266,0,500
16267,0,500
16268,0,500
16269,0,500
16270,0,500
16271,0,500
16272,0,500
16273,0,500
16274,0,500
16275,0,500
16276,0,500
16277,0,500
16278,0,500
16279,0,500
16280,0,500
16281,0,500
16282,0,500
16283,0,500
16284,0,500
16285,0,500
16286,0,500
16287,0,500
16288,0,500
16289,0,500
16290,0,500
16291,0,500
16292,0,500
16293,0,500
16294,0,500
16295,0,500
16296,0,500
16297,0,500
16298,0,500
16299,0,500
16300,0,500
16301,0,500
16302,0,500
16303,0,500
